Date	Temp	Precip	Humidity	Trap	Trap.Height	Height	FPD	MPD	P.downsi	Moths	Diptera	P. versicolor	TrapID	Bait	WoY	Study.week	OLRE
26/08/2016	16.94444444	1.3	91.66666667	E	11.1-13m	11.5	0	0	0	0	0	0	40	YEAST	35	35	814
26/08/2016	16.94444444	1.3	91.66666667	E	11.1-13m	11.9	0	0	0	0	0	0	50	YEAST	35	35	819
26/08/2016	16.94444444	1.3	91.66666667	E	11.1-13m	12.5	0	0	0	0	0	0	60	YEAST	35	35	824
26/08/2016	16.94444444	1.3	91.66666667	E	11.1-13m	12.5	0	0	0	0	0	0	80	YEAST	35	35	829
26/08/2016	16.94444444	1.3	91.66666667	E	11.1-13m	11.6	0	0	0	0	0	0	110	YEAST	35	35	839
26/08/2016	16.94444444	1.3	91.66666667	E	11.1-13m	11.6	0	0	0	0	0	0	120	YEAST	35	35	844
26/08/2016	16.94444444	1.3	91.66666667	E	11.1-13m	12.9	0	0	0	0	0	0	140	YEAST	35	35	854
26/08/2016	16.94444444	1.3	91.66666667	E	11.1-13m	12.6	0	0	0	0	2	0	130	YEAST	35	35	849
26/08/2016	16.94444444	1.3	91.66666667	E	11.1-13m	11.1	0	0	0	0	3	0	150	YEAST	35	35	859
26/08/2016	16.94444444	1.3	91.66666667	E	11.1-13m	13	0	0	0	1	4	0	100	YEAST	35	35	834
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	10	0	0	0	0	0	0	21	YEAST	35	35	803
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	10.4	0	0	0	0	0	0	31	YEAST	35	35	808
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	9.5	0	0	0	0	0	0	41	YEAST	35	35	813
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	9.9	0	0	0	0	0	0	51	YEAST	35	35	818
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	10.5	0	0	0	0	0	0	61	YEAST	35	35	823
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	11.5	0	0	0	0	0	0	101	YEAST	35	35	833
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	9.6	0	0	0	0	0	0	111	YEAST	35	35	838
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	10.9	0	0	0	1	0	0	141	YEAST	35	35	853
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	10.2	0	0	0	0	1	0	11	YEAST	35	35	798
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	10.6	0	0	0	0	1	0	131	YEAST	35	35	848
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	9.6	0	0	0	0	2	0	121	YEAST	35	35	843
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	10.5	0	0	0	0	4	0	81	YEAST	35	35	828
26/08/2016	16.94444444	1.3	91.66666667	D	9.1-11.5m	9.1	0	0	0	0	20	0	151	YEAST	35	35	858
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	8.4	0	0	0	0	0	0	32	YEAST	35	35	807
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	7.5	0	0	0	0	0	0	42	YEAST	35	35	812
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	7.9	0	0	0	0	0	0	52	YEAST	35	35	817
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	9.5	0	0	0	0	0	0	102	YEAST	35	35	832
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	7.6	0	0	0	1	0	0	112	YEAST	35	35	837
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	7.6	0	0	0	0	0	0	122	YEAST	35	35	842
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	8	0	0	0	0	1	0	22	YEAST	35	35	802
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	8.5	0	0	0	0	1	0	62	YEAST	35	35	822
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	8.2	0	0	0	0	2	0	12	YEAST	35	35	797
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	8.9	0	0	0	0	2	0	142	YEAST	35	35	852
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	8.5	0	0	0	0	3	0	82	YEAST	35	35	827
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	7.1	0	0	0	0	3	0	152	YEAST	35	35	857
26/08/2016	16.94444444	1.3	91.66666667	C	7.1-9.5m	8.6	0	0	0	0	7	0	132	YEAST	35	35	847
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	6.2	0	0	0	0	0	0	13	YEAST	35	35	796
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	5.5	0	0	0	0	0	0	43	YEAST	35	35	811
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	5.9	0	0	0	0	0	0	53	YEAST	35	35	816
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	6.5	0	0	0	0	0	0	83	YEAST	35	35	826
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	7.5	0	0	0	0	0	0	103	YEAST	35	35	831
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	5.6	0	0	0	0	0	0	113	YEAST	35	35	836
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	5.6	0	0	0	0	0	0	123	YEAST	35	35	841
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	6.6	0	0	0	0	0	0	133	YEAST	35	35	846
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	6.9	0	0	0	0	0	0	143	YEAST	35	35	851
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	5.1	0	0	0	0	0	0	153	YEAST	35	35	856
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	6.4	0	0	0	0	1	0	33	YEAST	35	35	806
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	6.5	0	0	0	0	2	0	63	YEAST	35	35	821
26/08/2016	16.94444444	1.3	91.66666667	B	5.1-7.5m	6	0	0	0	0	5	0	23	YEAST	35	35	801
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	4.4	0	0	0	0	0	0	34	YEAST	35	35	805
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	3.9	0	0	0	0	0	0	54	YEAST	35	35	815
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	4.5	0	0	0	0	0	0	64	YEAST	35	35	820
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	4.5	0	0	0	0	0	0	84	YEAST	35	35	825
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	5.5	0	0	0	0	0	0	104	YEAST	35	35	830
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	3.6	0	0	0	0	0	0	114	YEAST	35	35	835
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	3.6	0	0	0	0	0	0	124	YEAST	35	35	840
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	4.6	0	0	0	0	0	0	134	YEAST	35	35	845
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	4.9	0	0	0	0	0	0	144	YEAST	35	35	850
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	3.1	0	0	0	0	0	0	154	YEAST	35	35	855
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	4.2	0	0	0	0	1	0	14	YEAST	35	35	795
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	4	0	0	0	0	1	0	24	YEAST	35	35	800
26/08/2016	16.94444444	1.3	91.66666667	A	3.1-5.5m	3.5	0	0	0	0	2	0	44	YEAST	35	35	810
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	12.2	0	0	0	0	0	0	10	YEAST	51	51	1349
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	12	0	0	0	0	0	0	20	YEAST	51	51	1354
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	12.4	0	0	0	0	0	0	30	YEAST	51	51	1359
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	11.9	0	0	0	0	0	0	50	YEAST	51	51	1369
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	12.5	0	0	0	0	0	0	60	YEAST	51	51	1374
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	12.2	0	0	0	0	0	0	70	YEAST	51	51	1379
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	12.5	0	0	0	0	0	0	80	YEAST	51	51	1384
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	12.7	0	0	0	0	0	0	90	YEAST	51	51	1389
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	13	0	0	0	0	0	0	100	YEAST	51	51	1394
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	11.6	0	0	0	0	0	0	110	YEAST	51	51	1397
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	11.6	0	0	0	0	0	0	120	YEAST	51	51	1402
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	12.6	0	0	0	0	0	0	130	YEAST	51	51	1407
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	12.9	0	0	0	2	0	0	140	YEAST	51	51	1412
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	11.1	0	0	0	2	0	0	150	YEAST	51	51	1417
14/12/2016	18.45555556	1	91.94444444	E	11.1-13m	11.5	0	0	0	0	1	0	40	YEAST	51	51	1364
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	10.2	0	0	0	8	0	0	11	YEAST	51	51	1348
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	10	0	0	0	0	0	0	21	YEAST	51	51	1353
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	10.4	0	0	0	3	0	0	31	YEAST	51	51	1358
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	9.5	0	0	0	0	0	0	41	YEAST	51	51	1363
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	9.9	0	0	0	2	0	0	51	YEAST	51	51	1368
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	10.5	0	0	0	5	0	0	61	YEAST	51	51	1373
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	10.2	0	0	0	2	0	0	71	YEAST	51	51	1378
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	10.5	0	0	0	4	0	0	81	YEAST	51	51	1383
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	10.7	0	0	0	4	0	0	91	YEAST	51	51	1388
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	11.5	0	0	0	2	0	0	101	YEAST	51	51	1393
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	9.6	0	0	0	2	0	0	121	YEAST	51	51	1401
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	10.6	0	0	0	6	0	0	131	YEAST	51	51	1406
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	10.9	0	0	0	0	0	0	141	YEAST	51	51	1411
14/12/2016	18.45555556	1	91.94444444	D	9.1-11.5m	9.1	0	0	0	0	0	0	151	YEAST	51	51	1416
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	8.2	0	0	0	15	0	0	12	YEAST	51	51	1347
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	8	0	0	0	0	0	0	22	YEAST	51	51	1352
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	8.4	0	0	0	20	0	0	32	YEAST	51	51	1357
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	7.5	0	0	0	33	0	2	42	YEAST	51	51	1362
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	7.9	0	0	0	3	0	0	52	YEAST	51	51	1367
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	8.2	0	0	0	6	0	0	72	YEAST	51	51	1377
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	8.5	0	0	0	16	0	2	82	YEAST	51	51	1382
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	8.7	0	0	0	11	0	0	92	YEAST	51	51	1387
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	7.6	0	0	0	15	0	0	122	YEAST	51	51	1400
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	8.9	0	0	0	6	0	0	142	YEAST	51	51	1410
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	7.1	0	0	0	15	0	0	152	YEAST	51	51	1415
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	9.5	0	0	0	3	1	0	102	YEAST	51	51	1392
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	8.6	0	0	0	8	1	0	132	YEAST	51	51	1405
14/12/2016	18.45555556	1	91.94444444	C	7.1-9.5m	8.5	0	0	0	28	2	0	62	YEAST	51	51	1372
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	5.5	0	0	0	6	0	0	43	YEAST	51	51	1361
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	6.5	0	0	0	16	0	0	63	YEAST	51	51	1371
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	5.6	0	0	0	7	0	0	113	YEAST	51	51	1396
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	6.6	0	0	0	0	0	0	133	YEAST	51	51	1404
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	6.9	0	0	0	3	0	0	143	YEAST	51	51	1409
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	5.1	0	0	0	6	0	0	153	YEAST	51	51	1414
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	6.2	0	0	0	18	1	0	13	YEAST	51	51	1346
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	7.5	0	0	0	9	1	0	103	YEAST	51	51	1391
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	5.6	0	0	0	11	1	1	123	YEAST	51	51	1399
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	5.9	0	0	0	14	2	1	53	YEAST	51	51	1366
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	6.5	0	0	0	9	2	0	83	YEAST	51	51	1381
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	6.7	0	0	0	21	2	0	93	YEAST	51	51	1386
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	6	0	0	0	10	3	0	23	YEAST	51	51	1351
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	6.4	0	0	0	14	3	0	33	YEAST	51	51	1356
14/12/2016	18.45555556	1	91.94444444	B	5.1-7.5m	6.2	0	0	0	2	4	0	73	YEAST	51	51	1376
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	4	0	0	0	13	0	0	24	YEAST	51	51	1350
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	4.4	0	0	0	14	0	0	34	YEAST	51	51	1355
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	3.9	0	0	0	16	0	0	54	YEAST	51	51	1365
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	3.6	0	0	0	13	0	0	114	YEAST	51	51	1395
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	3.6	0	0	0	26	0	1	124	YEAST	51	51	1398
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	4.9	0	0	0	1	0	0	144	YEAST	51	51	1408
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	3.1	0	0	0	3	0	0	154	YEAST	51	51	1413
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	4.2	0	0	0	10	1	0	14	YEAST	51	51	1345
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	4.2	0	0	0	8	1	1	74	YEAST	51	51	1375
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	4.7	0	0	0	6	1	0	94	YEAST	51	51	1385
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	4.6	0	0	0	1	1	0	134	YEAST	51	51	1403
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	3.5	0	0	0	13	2	0	44	YEAST	51	51	1360
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	4.5	0	0	0	7	3	0	84	YEAST	51	51	1380
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	4.5	0	0	0	20	5	0	64	YEAST	51	51	1370
14/12/2016	18.45555556	1	91.94444444	A	3.1-5.5m	5.5	0	0	0	13	8	0	104	YEAST	51	51	1390
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	12.2	0	0	0	7	0	4	10	PAPAYA	19	175	3140
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	12	0	0	0	0	0	0	20	PAPAYA	19	175	3145
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	12.4	0	0	0	1	0	1	30	PAPAYA	19	175	3150
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	11.5	0	0	0	0	0	0	40	PAPAYA	19	175	3155
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	11.9	0	0	0	0	0	0	50	PAPAYA	19	175	3160
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	12.5	0	0	0	0	0	1	60	PAPAYA	19	175	3165
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	12.2	0	0	0	2	0	1	70	PAPAYA	19	175	3170
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	13	0	0	0	0	0	0	100	PAPAYA	19	175	3180
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	11.6	0	0	0	0	0	0	120	PAPAYA	19	175	3185
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	12.6	0	0	0	0	0	0	130	PAPAYA	19	175	3190
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	12.9	0	0	0	0	0	2	140	PAPAYA	19	175	3195
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	11.1	0	0	0	1	0	0	150	PAPAYA	19	175	3200
08/05/2018	22.36666667	0.666666667	92	E	11.1-13m	12.5	0	0	0	3	2	0	80	PAPAYA	19	175	3175
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	10	0	0	0	8	0	3	21	PAPAYA	19	175	3144
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	10.4	0	0	0	2	0	0	31	PAPAYA	19	175	3149
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	9.5	0	0	0	0	0	2	41	PAPAYA	19	175	3154
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	11.5	0	0	0	3	0	1	101	PAPAYA	19	175	3179
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	9.6	0	0	0	1	0	0	121	PAPAYA	19	175	3184
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	10.6	0	0	0	10	0	3	131	PAPAYA	19	175	3189
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	9.1	0	0	0	0	0	1	151	PAPAYA	19	175	3199
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	9.9	0	0	0	2	1	3	51	PAPAYA	19	175	3159
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	10.9	0	0	0	7	2	9	141	PAPAYA	19	175	3194
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	10.5	0	0	0	10	3	4	61	PAPAYA	19	175	3164
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	10.2	0	0	0	9	3	2	71	PAPAYA	19	175	3169
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	10.5	0	0	0	10	3	8	81	PAPAYA	19	175	3174
08/05/2018	22.36666667	0.666666667	92	D	9.1-11.5m	10.2	0	0	0	0	4	4	11	PAPAYA	19	175	3139
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	8.2	0	0	0	1	0	0	12	PAPAYA	19	175	3138
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	7.5	0	0	0	1	0	4	42	PAPAYA	19	175	3153
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	7.6	0	0	0	2	0	1	122	PAPAYA	19	175	3183
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	8.9	0	0	0	7	0	0	142	PAPAYA	19	175	3193
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	9.5	0	0	0	3	1	3	102	PAPAYA	19	175	3178
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	8.6	0	0	0	0	1	0	132	PAPAYA	19	175	3188
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	7.1	0	0	0	2	1	0	152	PAPAYA	19	175	3198
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	7.9	0	0	0	5	2	0	52	PAPAYA	19	175	3158
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	8	1	0	1	6	3	2	22	PAPAYA	19	175	3143
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	8.4	1	0	1	1	4	2	32	PAPAYA	19	175	3148
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	8.2	0	0	0	1	5	0	72	PAPAYA	19	175	3168
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	8.5	0	0	0	8	6	0	82	PAPAYA	19	175	3173
08/05/2018	22.36666667	0.666666667	92	C	7.1-9.5m	8.5	1	0	1	3	10	0	62	PAPAYA	19	175	3163
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	6.2	0	0	0	2	0	2	13	PAPAYA	19	175	3137
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	6.4	0	0	0	0	0	1	33	PAPAYA	19	175	3147
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	5.9	0	0	0	6	0	2	53	PAPAYA	19	175	3157
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	5.6	0	0	0	0	0	0	123	PAPAYA	19	175	3182
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	5.1	0	0	0	2	0	1	153	PAPAYA	19	175	3197
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	7.5	0	0	0	5	1	0	103	PAPAYA	19	175	3177
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	6.6	0	0	0	0	1	0	133	PAPAYA	19	175	3187
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	6.9	0	1	1	2	1	0	143	PAPAYA	19	175	3192
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	6	0	0	0	1	2	0	23	PAPAYA	19	175	3142
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	5.5	0	0	0	4	2	2	43	PAPAYA	19	175	3152
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	6.5	0	0	0	6	2	3	63	PAPAYA	19	175	3162
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	6.2	0	0	0	1	4	1	73	PAPAYA	19	175	3167
08/05/2018	22.36666667	0.666666667	92	B	5.1-7.5m	6.5	0	0	0	15	5	0	83	PAPAYA	19	175	3172
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	4.2	0	0	0	0	0	0	14	PAPAYA	19	175	3136
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	4	0	0	0	4	0	0	24	PAPAYA	19	175	3141
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	4.4	0	0	0	1	0	0	34	PAPAYA	19	175	3146
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	3.9	0	0	0	1	0	0	54	PAPAYA	19	175	3156
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	3.6	0	0	0	0	0	0	124	PAPAYA	19	175	3181
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	4.6	0	0	0	0	0	0	134	PAPAYA	19	175	3186
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	3.1	0	0	0	0	0	0	154	PAPAYA	19	175	3196
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	4.9	0	0	0	2	1	0	144	PAPAYA	19	175	3191
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	4.2	0	0	0	2	2	0	74	PAPAYA	19	175	3166
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	5.5	0	0	0	1	2	0	104	PAPAYA	19	175	3176
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	3.5	0	0	0	0	4	0	44	PAPAYA	19	175	3151
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	4.5	0	0	0	4	4	3	64	PAPAYA	19	175	3161
08/05/2018	22.36666667	0.666666667	92	A	3.1-5.5m	4.5	0	0	0	8	8	4	84	PAPAYA	19	175	3171
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	12	0	0	0	36	0	0	20	YEAST	12	64	1869
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	11.5	0	0	0	23	0	2	40	YEAST	12	64	1879
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	11.9	0	0	0	15	0	0	50	YEAST	12	64	1884
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	12.5	0	0	0	13	0	0	60	YEAST	12	64	1889
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	12.2	0	0	0	4	0	0	70	YEAST	12	64	1894
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	12.7	0	0	0	0	0	0	90	YEAST	12	64	1904
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	13	0	0	0	4	0	0	100	YEAST	12	64	1909
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	11.6	0	0	0	0	0	0	110	YEAST	12	64	1914
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	11.6	0	0	0	1	0	0	120	YEAST	12	64	1919
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	12.9	0	0	0	14	0	0	140	YEAST	12	64	1929
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	12.4	0	0	0	15	1	0	30	YEAST	12	64	1874
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	12.5	0	0	0	4	1	0	80	YEAST	12	64	1899
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	12.6	0	0	0	10	1	1	130	YEAST	12	64	1924
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	11.1	0	0	0	9	1	0	150	YEAST	12	64	1934
23/03/2017	22.16111111	10.1	92.22222222	E	11.1-13m	12.2	0	0	0	35	2	1	10	YEAST	12	64	1864
23/03/2017	22.16111111	10.1	92.22222222	D	9.1-11.5m	10	0	0	0	40	0	0	21	YEAST	12	64	1868
23/03/2017	22.16111111	10.1	92.22222222	D	9.1-11.5m	11.5	0	0	0	6	0	0	101	YEAST	12	64	1908
23/03/2017	22.16111111	10.1	92.22222222	D	9.1-11.5m	9.6	0	0	0	0	0	0	111	YEAST	12	64	1913
23/03/2017	22.16111111	10.1	92.22222222	D	9.1-11.5m	9.6	0	0	0	8	0	1	121	YEAST	12	64	1918
23/03/2017	22.16111111	10.1	92.22222222	D	9.1-11.5m	10.4	0	0	0	32	1	0	31	YEAST	12	64	1873
23/03/2017	22.16111111	10.1	92.22222222	D	9.1-11.5m	9.9	0	0	0	34	1	0	51	YEAST	12	64	1883
23/03/2017	22.16111111	10.1	92.22222222	D	9.1-11.5m	9.5	0	0	0	29	2	1	41	YEAST	12	64	1878
